,weight,n_prot,chi,eRMSD
28077,1.5239258111870603e-05,1.0,-1.030611,1.158640
28078,4.086414556612711e-10,0.0,-0.663503,0.854879
28079,4.897922976869748e-07,1.0,-0.459940,1.037673
28080,6.568702802519738e-06,1.0,-0.931783,1.061711
28081,2.2791507456623714e-06,1.0,-0.651315,1.071897
28082,6.570529078515072e-06,1.0,-0.932351,1.057558
28083,1.691191746586169e-05,1.0,-1.126101,1.159553
28084,4.367929859381328e-09,0.0,-1.060220,1.206802
28085,8.621642489590142e-10,0.0,-0.702154,1.243873
28086,6.304111830045034e-06,1.0,-0.752723,1.193958
28087,9.8300031770934e-07,1.0,-0.503325,1.223272
28088,3.118783872761212e-06,1.0,-0.716002,1.233934
28089,1.573731013479228e-05,1.0,-1.039412,1.167640
28090,1.0588657782862839e-05,1.0,-0.877606,1.188200
28091,7.28168179260675e-06,1.0,-1.024588,1.245050
28092,1.725588726649485e-06,1.0,-0.514580,1.151501
28093,1.1379743807572704e-05,1.0,-0.882684,1.155523
28094,1.2115906826187648e-05,1.0,-1.004449,1.206384
28095,1.9861671635756137e-05,1.0,-1.352396,1.169763
28096,1.7350627700328857e-05,1.0,-1.126066,1.174319
28097,1.1322741013794043e-05,1.0,-0.910536,1.191614
28098,1.7404745179701417e-05,1.0,-1.129681,1.174706
28099,1.3736054917247112e-09,0.0,-0.685383,1.200471
28100,1.0512047939180646e-05,1.0,-1.058081,1.224304
28101,4.118578973276058e-06,1.0,-0.714878,1.214409
28102,1.1848264756891419e-07,1.0,-0.021093,1.195589
28103,1.757430028351826e-07,1.0,-0.167660,1.171024
28104,2.7568089641098923e-06,1.0,-0.608114,1.196746
28105,1.467972576172951e-05,1.0,-1.000721,1.179164
28106,2.2628736343658444e-06,1.0,-0.637216,1.225987
28107,1.6201175762499904e-05,1.0,-1.085891,1.184873
28108,1.6527969638360753e-05,1.0,-1.139380,1.191806
28109,5.30255157889386e-06,1.0,-0.845460,1.061498
28110,9.706782455529586e-07,1.0,-0.467249,1.119354
28111,8.037185831087747e-06,1.0,-0.966169,1.028498
28112,6.913276966853199e-06,1.0,-0.806615,1.117037
28113,8.664412244879825e-06,1.0,-1.009863,1.094152
28114,1.426524306674867e-05,1.0,-0.976845,1.172930
28115,4.636287534867623e-07,1.0,-0.439970,0.998380
28116,8.866714221577953e-07,1.0,-0.437654,1.134235
28117,1.5613985643335746e-05,1.0,-1.094193,1.149583
28118,1.905969872772086e-05,1.0,-1.315855,1.160645
28119,6.934909228668766e-07,1.0,-0.457807,1.094754
28120,1.2876511846239157e-05,1.0,-0.989072,1.139497
28121,9.9006414040796e-06,1.0,-1.196871,1.034041
28122,4.72375521042677e-06,1.0,-0.745390,1.102332
28123,1.829180537781751e-05,1.0,-1.227321,1.185948
28124,8.229811178359017e-06,1.0,-1.381788,1.254778
28125,1.778406093177708e-05,1.0,-1.558001,1.199742
28126,1.8674999034946995e-09,0.0,-1.145047,1.278830
28127,5.005601494155376e-06,1.0,-1.120688,1.282036
28128,5.8671138129977055e-06,1.0,-1.051877,1.262757
28129,4.778606266837602e-09,0.0,-0.995764,1.175546
28130,5.578626161460733e-06,1.0,-0.855388,1.234691
28131,2.454596634535659e-06,1.0,-0.767318,1.271336
28132,3.5212657778786124e-06,1.0,-0.716286,1.083913
28133,3.5079934726220096e-07,1.0,-0.306120,1.194153
28134,1.8477261218464617e-05,1.0,-1.204513,1.172577
28135,1.3684779558799655e-05,1.0,-0.978900,1.151255
28136,4.1204900620530475e-06,1.0,-1.049450,1.298625
28137,1.663577309160183e-05,1.0,-1.150929,1.152379
28138,1.4997828946854801e-05,1.0,-1.348477,1.215935
28139,5.21984374536827e-10,0.0,-0.607124,1.094166
28140,2.8827355351087197e-08,1.0,0.024038,1.061680
28141,6.466251011823901e-08,1.0,-0.218477,0.991523
28142,1.1890180676424034e-05,1.0,-0.942982,1.139062
28143,1.896815134650635e-05,1.0,-1.280660,1.163428
28144,1.1141052099338182e-05,1.0,-1.144528,1.227722
28145,1.325411003103946e-05,1.0,-1.854565,1.197634
28146,1.4517444834843157e-05,1.0,-2.361904,1.174844
28147,1.1922280775199345e-05,1.0,-2.352915,1.195636
28148,3.746881216678946e-06,1.0,-2.115385,1.325959
28149,6.820411822166252e-06,1.0,-1.709016,1.253120
28150,1.4705802252873405e-05,1.0,-2.475363,1.136635
28151,3.419882813573332e-06,1.0,-2.097274,1.281800
28152,3.3649791012281545e-06,1.0,-1.993573,1.286452
28153,3.7546671125911353e-06,1.0,-1.994330,1.336200
28154,4.628795738169048e-06,1.0,-2.350665,1.257573
28155,5.190997238441996e-06,1.0,-2.038468,1.359171
28156,3.8101493845153964e-06,1.0,-1.772608,1.346952
28157,1.3942003477793438e-05,1.0,-1.761581,1.140744
28158,1.2407821916803091e-05,1.0,-1.865977,1.202509
28159,8.759640582493578e-06,1.0,-1.922904,1.222282
28160,3.79301522220417e-09,0.0,-2.412562,1.137340
28161,1.0258409907631773e-05,1.0,-2.626018,1.212637
28162,1.0958157449374813e-05,1.0,-2.012925,1.134109
28163,5.255427430463429e-06,1.0,-1.831119,1.259453
28164,4.767641730565255e-06,1.0,-2.100495,1.056846
28165,6.898973184488707e-06,1.0,-2.155416,1.008527
28166,5.353750179339693e-06,1.0,-2.241918,1.067237
28167,3.707471369803752e-09,0.0,-1.794206,1.223654
28168,1.9072037917370234e-09,0.0,-1.762321,1.268787
28169,3.265768547277527e-09,0.0,-2.310212,1.193672
28170,1.3808562838602306e-05,1.0,-2.236799,1.171805
28171,1.295221355469649e-05,1.0,-1.925923,1.148597
28172,9.83561965206456e-06,1.0,-2.219401,1.206324
28173,7.874952988042371e-06,1.0,-1.950406,1.226873
28174,8.511574031462802e-06,1.0,-2.265093,0.995544
28175,1.8961184562831603e-09,0.0,-2.557699,1.007256
28176,9.922507321698756e-06,1.0,-2.921218,1.035062
28177,1.1820604991361513e-05,1.0,2.679805,1.194056
28178,4.710386953775134e-06,1.0,2.511026,1.114023
28179,1.0445149133956123e-05,1.0,2.626523,1.173150
28180,3.176955890638044e-05,1.0,2.938580,1.184835
28181,7.1844662453952085e-06,1.0,2.419935,1.159146
28182,1.7106555134552136e-05,1.0,2.755719,1.167766
28183,7.793861681250913e-06,1.0,2.314701,1.158713
28184,1.6089106841917517e-06,1.0,1.589359,1.053588
28185,1.7310072261241064e-05,1.0,1.215381,1.101614
28186,3.8213784286542186e-05,1.0,1.287576,1.134302
28187,4.8258210287630677e-05,1.0,1.390217,1.157306
28188,1.2608338390168578e-05,1.0,1.641158,1.134896
28189,2.3016944419901967e-05,1.0,1.548739,1.151850
28190,1.4306727877521655e-05,1.0,1.932105,1.169024
28191,1.700580004322817e-06,1.0,1.489358,1.045842
28192,3.972320282474223e-06,1.0,1.410659,1.069320
28193,1.1593357500413835e-05,1.0,1.353973,1.101098
28194,1.5652055950844996e-05,1.0,1.121641,1.093600
28195,5.97013823623475e-06,1.0,1.196250,1.058536
28196,5.034131887935649e-06,1.0,1.158829,1.045483
28197,1.3413932740838068e-05,1.0,1.189940,1.091004
28198,1.2858325807826511e-05,1.0,1.322787,1.101250
28199,1.3259677028841573e-05,1.0,1.138314,1.088008
28200,1.9404761471656173e-06,1.0,1.449108,1.045815
28201,2.6502450587467216e-06,1.0,0.812230,1.034249
28202,3.994928891347915e-05,1.0,0.813275,1.150646
28203,1.1994736614844793e-05,1.0,1.124957,1.083786
28204,2.3090183946153917e-06,1.0,-1.039004,0.797032
28205,1.7773948172102809e-06,1.0,-1.318090,0.683233
28206,1.1447503425819812e-06,1.0,-0.576250,0.885849
28207,3.5295062713364623e-07,1.0,-0.605606,0.811460
28208,1.1255113523188793e-06,1.0,-0.871621,0.762996
28209,3.713823325893737e-05,1.0,-1.675637,0.945254
28210,6.531825273823068e-08,1.0,-0.463760,0.777000
28211,6.284227463273712e-07,1.0,-0.732763,0.776829
28212,1.9785173008856245e-06,1.0,-1.663400,0.761748
28213,1.6711251190647041e-06,1.0,-1.700049,0.735676
28214,2.338227399807945e-09,0.0,-1.811061,0.564831
28215,7.435791365523319e-06,1.0,-1.930602,0.524687
28216,5.043509054929702e-07,1.0,-1.280727,0.394957
28217,3.8247745678827343e-07,1.0,-1.383050,0.340112
28218,5.659778549068434e-11,0.0,-1.046694,0.374276
28219,3.501871499293611e-07,1.0,-0.936275,0.496835
28220,5.043924397295787e-08,1.0,-0.620550,0.477271
28221,1.994906106206728e-08,1.0,-0.978373,0.319792
28222,1.2774775876282593e-11,0.0,-1.284519,0.257614
28223,1.0553254570606839e-08,1.0,-0.948178,0.307993
28224,1.0037964374370248e-11,0.0,-1.013549,0.313117
28225,2.714698140334294e-09,1.0,-0.743021,0.320888
28226,4.076263391483256e-09,1.0,-1.050834,0.252148
28227,2.0975062989715794e-10,0.0,-1.098319,0.487874
28228,3.9600707270740134e-07,1.0,-1.093365,0.453696
28229,1.1754636421114106e-08,1.0,-1.400580,0.184581
28230,4.285816706891307e-15,1.0,-1.235781,0.047152
28231,9.44756734207134e-11,1.0,-0.870001,0.197088
28232,7.608658177806058e-11,0.0,-1.331007,0.310443
28233,2.3506064171370616e-07,1.0,-1.522591,0.295477
28234,6.524056634217475e-09,1.0,-0.932171,0.298208
28235,5.6143771279411016e-08,1.0,-0.904091,0.380214
28236,2.258737704589216e-08,1.0,-1.303627,0.243696
28237,6.588244478720576e-11,1.0,-1.277380,0.104522
28238,6.159134501281883e-13,0.0,-1.214044,0.159304
28239,1.3948416751166677e-11,1.0,-1.778896,0.067813
28240,4.853298842664164e-07,1.0,-1.686033,0.296502
28241,1.1856174596926121e-06,1.0,-1.774740,0.312017
28242,5.030278147371224e-10,0.0,-1.730307,0.312507
28243,1.0388510735082057e-09,0.0,-1.750570,0.339134
28244,1.7055200930108265e-12,0.0,-1.229483,0.189570
28245,8.085146823727164e-14,1.0,-1.909044,0.037888
28246,5.820832285132592e-08,1.0,-1.612903,0.231306
28247,3.610359211430776e-08,1.0,-1.356456,0.251413
28248,3.733973716561152e-08,1.0,-1.410128,0.243036
28249,1.4412793714657414e-06,1.0,-1.583078,0.367045
28250,6.155781325839382e-08,1.0,-1.762816,0.207847
28251,4.2915352387449265e-08,1.0,-1.353137,0.258681
28252,1.1596848625234745e-10,0.0,-1.303203,0.333270
28253,2.8971740525041257e-07,1.0,-1.112445,0.415070
28254,6.577284241131541e-14,0.0,-1.041382,0.154253
28255,1.4515868597736138e-15,0.0,-1.628328,0.061902
28256,1.1618430128575398e-09,0.0,-1.497507,0.539178
28257,1.9906106558369748e-11,1.0,-1.467434,0.079138
28258,6.599861275370949e-07,1.0,-1.259485,0.438111
28259,2.361125335130517e-10,0.0,-1.380928,0.350484
28260,1.9267182557082674e-14,0.0,-1.677375,0.076683
28261,1.657570218318486e-06,1.0,-1.433453,0.478688
28262,4.688488902886353e-07,1.0,-1.086018,0.474135
28263,1.7007697938188946e-06,1.0,-1.362371,0.698970
28264,1.1546445690791456e-06,1.0,-1.163372,0.558815
28265,1.4261849975626026e-06,1.0,-1.104705,0.614396
28266,2.6385057735673603e-06,1.0,-1.526644,0.514921
28267,1.0303616134008662e-08,1.0,-1.049887,0.280556
28268,3.3574397177992822e-12,0.0,-1.136170,0.247128
28269,2.2754577331102222e-11,0.0,-1.057334,0.329251
28270,3.5999924345001265e-11,0.0,-0.997852,0.366906
28271,1.5697178362935197e-08,1.0,-1.214372,0.251376
28272,5.809080412258391e-11,1.0,-1.153365,0.121035
28273,3.8044769598661443e-06,1.0,-1.643883,0.493479
28274,3.2835092042662927e-06,1.0,-1.988025,0.310017
28275,8.604933641010756e-10,0.0,-1.954759,0.289760
28276,3.722332147850747e-06,1.0,-2.285596,0.610691
28277,7.916699799421632e-06,1.0,-2.149512,0.508849
28278,2.594294196921193e-06,1.0,-1.810918,0.336646
28279,7.448120025348174e-06,1.0,-2.153956,0.330553
28280,4.588124226107579e-06,1.0,-2.470398,0.377847
28281,1.6665450865277173e-07,1.0,-2.006120,0.196405
28282,3.2431527414371434e-15,0.0,-2.308133,0.043803
28283,1.1220417789566116e-05,1.0,-2.163246,0.400857
28284,1.1894285769862433e-09,0.0,-1.759179,0.344012
28285,5.3748158027881135e-06,1.0,-1.816609,0.558596
28286,2.6327083378776725e-06,1.0,-1.504932,0.561335
28287,6.1204564568548e-06,1.0,-1.813244,0.412834
28288,3.5920024466616863e-06,1.0,-2.215929,0.293503
28289,9.535274330803087e-06,1.0,-1.950051,0.419851
28290,4.368107212565737e-06,1.0,-2.096262,0.306914
28291,1.0805554548286683e-05,1.0,-2.187280,0.407960
28292,9.932335594647443e-06,1.0,-2.144262,0.450996
28293,1.9647903367578153e-06,1.0,-1.923407,0.732673
28294,4.039475568646263e-06,1.0,-2.067585,0.617501
28295,2.7240710742697882e-06,1.0,-1.548914,0.607390
28296,5.091302849688108e-06,1.0,-2.273551,0.313691
28297,1.0943224028165795e-05,1.0,-2.055744,0.388814
28298,2.701719186602142e-06,1.0,-2.115196,0.656753
28299,1.824138776431304e-06,1.0,-2.698896,0.396968
28300,7.282138493972796e-07,1.0,-2.359704,0.234464
28301,3.0783548165832957e-06,1.0,-2.510219,0.522799
28302,1.790031944907994e-06,1.0,-1.539946,0.689360
28303,2.352783391238088e-06,1.0,-1.895719,0.666435
28304,8.176771969132437e-06,1.0,-1.935684,0.500093
28305,9.142870107558548e-07,1.0,-2.116608,0.246657
28306,1.010660656485322e-06,1.0,-1.261959,0.496898
28307,8.557299889396927e-06,1.0,-2.187468,0.473050
28308,4.854556394529088e-06,1.0,-1.715316,0.493975
28309,8.064698167740669e-07,1.0,-2.590950,0.296514
28310,6.46684522434712e-15,0.0,-2.532799,0.046447
28311,1.1733271669140514e-06,1.0,-2.839835,0.602396
28312,6.306759562694993e-10,0.0,-2.877793,0.431725
28313,4.490932408312317e-06,1.0,-1.735207,0.415678
28314,1.4344316983859466e-09,0.0,-1.568408,0.553986
28315,7.192509141896094e-10,0.0,-1.289384,0.584343
28316,1.173545070582872e-09,0.0,-1.738068,0.641472
28317,1.0950855765150307e-09,0.0,-1.472905,0.547028
28318,8.276192194224914e-10,0.0,-2.476151,0.291439
28319,4.138194011587364e-09,0.0,-2.171497,0.338782
28320,2.856095686380714e-09,0.0,-2.160012,0.314475
28321,4.824158245207511e-10,0.0,-2.521657,0.278005
28322,2.030887369695332e-10,0.0,-2.555829,0.246379
28323,1.667490611711645e-10,0.0,-2.673511,0.271591
28324,3.61914045510179e-10,0.0,-2.530811,0.267467
28325,2.9819387992387475e-09,0.0,-2.397681,0.395075
28326,1.62365854560257e-10,0.0,-2.654059,0.265343
28327,3.1510481757662446e-10,0.0,-1.946258,0.257285
28328,1.2112259140896153e-10,0.0,-2.050527,0.195053
28329,4.3207850394696874e-16,0.0,-2.269644,0.035709
28330,4.938310566925559e-10,0.0,-1.735235,0.310877
28331,8.50305936114309e-10,0.0,-1.504840,0.426167
28332,1.2078997606345498e-09,0.0,-1.806830,0.332688
28333,3.550799417424871e-11,0.0,-2.700787,0.171017
28334,5.871087109472428e-10,0.0,-2.544015,0.669006
28335,6.379325970552721e-10,0.0,-2.829713,0.547014
28336,1.3751079012630104e-06,1.0,-2.763831,0.640989
28337,4.143887647401488e-06,1.0,-2.356886,0.574110
28338,2.2526089325636933e-06,1.0,-2.637889,0.387387
28339,1.3287870479544247e-06,1.0,-2.799267,0.498595
28340,1.9589925690282196e-06,1.0,-2.688919,0.450679
28341,2.944809917235452e-06,1.0,-2.562089,0.454560
28342,1.504447305692132e-06,1.0,-2.776048,0.439025
28343,5.769037692247527e-07,1.0,-2.630780,0.292720
28344,4.21765547291771e-07,1.0,-1.946189,0.247037
28345,2.1576588728254098e-07,1.0,-2.080220,0.189034
28346,5.9725268875899904e-06,1.0,-2.158064,0.317523
28347,1.7095334513661355e-06,1.0,-2.525310,0.669881
28348,7.589757690263435e-06,1.0,-1.864057,0.425766
28349,2.600450766321889e-06,1.0,-1.539351,0.617174
28350,2.5094931852787395e-06,1.0,-1.490612,0.600204
28351,1.3077910627977954e-09,0.0,-1.621437,0.617198
28352,5.990222708013349e-10,0.0,-1.687283,0.736725
28353,1.944610925839666e-09,0.0,-1.750613,0.581278
28354,3.449141737521127e-11,0.0,-2.209752,0.119538
28355,1.1974221401343914e-09,0.0,-2.196140,0.275153
28356,1.5293907676635437e-09,0.0,-2.259091,0.286106
28357,1.5035575810351802e-09,0.0,-1.715733,0.612684
28358,6.815166268191412e-06,1.0,-1.826157,0.438125
28359,6.458820911127441e-06,1.0,-2.280105,0.495370
28360,1.2516392755166438e-06,1.0,-2.825655,0.423815
28361,2.0165406039064084e-06,1.0,-2.175837,0.711443
28362,5.063188272632475e-06,1.0,-1.728949,0.501043
28363,2.2818719936238047e-06,1.0,-1.475607,0.523255
28364,1.227330173698298e-09,0.0,-2.311509,0.280483
28365,1.853076690019495e-09,0.0,-1.706987,0.576331
28366,5.066161495734258e-09,0.0,-2.143318,0.415048
28367,5.444637101236502e-06,1.0,-1.958605,0.581523
28368,1.3678314191634732e-09,0.0,-1.728165,0.625126
28369,5.0571304235430635e-06,1.0,-1.728027,0.490531
28370,2.1218346258422344e-06,1.0,-2.003353,0.684590
28371,2.7445241190018043e-06,1.0,-2.160943,0.653978
28372,1.7640494573090058e-06,1.0,-2.515971,0.665447
28373,4.3837540709708775e-06,1.0,-1.995259,0.608001
28374,1.0766749558064223e-09,0.0,-2.666455,0.775069
28375,1.6793256167261517e-06,1.0,-1.602617,0.703144
28376,1.6047927385748691e-09,0.0,-1.630998,0.575824
28377,7.467200878620691e-10,0.0,-1.920161,0.748287
28378,1.2735357920919652e-09,0.0,-1.785788,0.788381
28379,1.1149805744538933e-09,0.0,-1.466664,0.586245
28380,2.2474407133844353e-06,1.0,-1.463526,0.633545
28381,2.103611162327857e-06,1.0,-1.823817,0.752073
28382,3.1642534323598204e-06,1.0,-1.922879,0.769559
28383,1.7915236341156315e-05,1.0,-1.575015,0.864235
28384,2.5494941066289985e-06,1.0,-2.441309,0.755980
28385,1.4421260642175168e-07,1.0,3.090405,0.422597
28386,6.726278480141621e-07,1.0,-2.183304,0.226672
28387,3.4993371550493383e-09,0.0,-2.338962,0.352691
28388,1.5129350765245185e-06,1.0,-2.317345,0.263857
28389,3.814498248875123e-10,0.0,-2.175508,0.228414
28390,6.231356909677664e-12,0.0,-2.312020,0.091232
28391,3.883853754505904e-09,0.0,-1.899579,0.414919
28392,2.4033122463096337e-09,0.0,-1.954184,0.333076
28393,1.4816326598375333e-13,1.0,-2.143367,0.033092
28394,1.9888484523621732e-12,1.0,-2.271870,0.040361
28395,1.3581621252384177e-06,1.0,-2.332439,0.260969
28396,4.564506814458238e-09,0.0,-2.072130,0.453897
28397,2.908354893494828e-06,1.0,-1.604851,0.447373
28398,6.67088780667287e-06,1.0,-1.895824,0.539288
28399,6.137252842457716e-06,1.0,-1.819819,0.526777
28400,1.6977634107421911e-06,1.0,-2.409977,0.283848
28401,3.5336694155793268e-06,1.0,-2.501844,0.464176
28402,2.9450148122123063e-10,0.0,-3.023968,0.406535
28403,1.0618692857463957e-09,0.0,-2.655063,0.457112
28404,1.2529900213125725e-06,1.0,-2.806041,0.605387
28405,6.302431248618726e-07,1.0,-2.794837,0.340029
28406,1.2929786484019917e-09,0.0,-2.096298,0.284551
28407,2.9218720144374112e-09,0.0,-1.803819,0.477644
28408,2.952562350557399e-06,1.0,-1.886627,0.642524
28409,1.7920880442424819e-09,0.0,-1.660060,0.464840
28410,3.3646450774579146e-10,0.0,-2.346079,0.217907
28411,2.878906333116821e-10,0.0,-1.667859,0.303637
28412,4.561457352952031e-10,0.0,-2.024278,0.256628
28413,1.4469097055719999e-06,1.0,-2.404673,0.275717
28414,3.7342591134342604e-11,1.0,-2.756565,0.067996
28415,5.425118430833983e-11,0.0,-2.416076,0.114737
28416,1.9649693829630352e-17,0.0,-3.073627,0.066003
28417,3.185175399889306e-19,0.0,-2.912411,0.026530
28418,8.531530737528909e-10,0.0,-2.456872,0.288438
28419,2.5229925172370347e-14,0.0,-2.320444,0.053719
28420,2.107826057516469e-09,0.0,-2.000281,0.317482
28421,5.099118187570729e-10,0.0,-2.128330,0.246309
28422,2.8970294713997718e-09,0.0,-1.862513,0.536201
28423,1.2933347612539327e-07,1.0,-2.675301,0.238217
28424,6.719073146172927e-10,0.0,-2.673076,0.333683
28425,1.2732086593012706e-09,0.0,-2.521552,0.524210
28426,2.2448550880012807e-06,1.0,-2.588651,0.573014
28427,1.6300310381618356e-06,1.0,-2.634711,0.714106
28428,1.2794899391823798e-06,1.0,-2.808367,0.509513
28429,1.7018547179271325e-06,1.0,-2.737190,0.436388
28430,2.029516903250714e-06,1.0,-2.852561,0.712347
28431,2.9323371557261805e-06,1.0,-2.539996,0.488977
28432,3.070633460597298e-06,1.0,-2.554446,0.373527
28433,4.195810378129409e-06,1.0,-2.455426,0.460576
28434,1.5317780735128576e-10,0.0,-2.898579,0.321794
28435,8.587338362231611e-10,0.0,-2.738177,0.384262
28436,4.968962916255984e-10,0.0,-2.691886,0.322347
28437,5.819740568112178e-10,0.0,-2.260927,0.718728
28438,1.1839938916829144e-09,0.0,-2.470351,0.585837
28439,1.6038289542124956e-06,1.0,-1.464361,0.716896
28440,9.105381796515471e-10,0.0,-1.394252,0.565874
28441,1.4185481579876616e-09,0.0,-1.573962,0.512616
28442,1.7386028527296305e-09,0.0,-1.637361,0.536029
28443,4.869027672725427e-10,0.0,-2.025546,0.258715
28444,2.161499333458299e-09,0.0,-2.247456,0.563785
28445,1.790135482199083e-09,0.0,-1.980359,0.791794
28446,6.495297987777625e-10,0.0,-1.985529,0.714069
28447,8.478136884863686e-06,1.0,-2.155716,0.488348
28448,1.7712978666622554e-06,1.0,-1.735885,0.697798
28449,2.6072595115477434e-06,1.0,-1.964709,0.658283
28450,1.3079807499409682e-06,1.0,-2.790578,0.623913
28451,5.708808071354859e-06,1.0,-2.331733,0.490016
28452,1.6011370941213566e-06,1.0,-1.211854,0.606189
28453,8.381556073540086e-06,1.0,-1.899525,0.420152
28454,1.3089076763311246e-06,1.0,-1.098638,0.599891
28455,3.148820648706235e-06,1.0,-2.244292,0.634545
28456,3.904938002147501e-06,1.0,-2.433639,0.522800
28457,5.677025946425095e-06,1.0,-2.212085,0.563759
28458,7.823211115281223e-06,1.0,-1.932521,0.512169
28459,2.089356412329168e-06,1.0,-2.235604,0.685606
28460,1.3101580397906999e-06,1.0,-2.805815,0.495528
28461,6.323855916072675e-06,1.0,-2.361762,0.436497
28462,7.939839618474613e-10,0.0,-2.592822,0.617934
28463,1.092713044795041e-06,1.0,-2.893776,0.610681
28464,2.600180380516353e-06,1.0,-2.442929,0.622782
28465,7.053248654262151e-10,0.0,-2.808023,0.498012
28466,8.237519719929217e-06,1.0,2.946475,1.014527
28467,2.564819599209405e-06,1.0,2.754315,0.957802
28468,2.6942518593495406e-06,1.0,2.719544,1.018338
28469,2.1307869716961813e-06,1.0,-2.507813,0.634002
28470,1.8456021041798261e-06,1.0,-2.414985,0.680587
28471,5.6197791928529155e-06,1.0,-2.322842,0.504254
28472,5.770955412649293e-06,1.0,-1.785377,0.520293
28473,7.718253046740211e-11,0.0,-1.890201,0.216187
28474,7.236187236216014e-10,0.0,-1.717520,0.329862
28475,5.706541485608153e-06,1.0,-1.795275,0.533178
28476,7.022200065172698e-06,1.0,-1.833005,0.446470
28477,5.6118765352121476e-06,1.0,-2.297149,0.528383
28478,4.695362584932077e-06,1.0,-1.777977,0.572152
